Jet,Constituent,Eta,Phi,Px,Py,Pz,P
1,14,0.482864,2.401439,-0.659925,0.602757,0.448534,7.141483
1,15,0.506668,2.351437,-0.622154,0.628102,0.467345,6.751408
1,16,0.296823,2.473808,-0.751832,0.592936,0.288403,5.850139
1,17,0.436720,2.360523,-0.647433,0.641852,0.410922,6.011457
1,18,0.364574,2.444995,-0.718733,0.601213,0.349237,5.732012
1,19,0.381054,2.438549,-0.710656,0.602284,0.363623,5.266780
1,20,0.356700,2.472046,-0.736735,0.583138,0.342304,5.076188
1,21,0.553545,2.333765,-0.597213,0.624623,0.503172,5.419658
1,22,0.441481,2.415019,-0.680094,0.604445,0.414871,3.086773
1,23,0.329600,2.385909,-0.689984,0.650151,0.318161,2.946056
1,24,0.211310,2.507795,-0.788123,0.579229,0.208220,2.695805
1,25,0.027467,2.749983,-0.923947,0.381533,0.027460,2.584959
1,26,0.581378,2.288640,-0.560363,0.641691,0.523666,3.019362
1,27,0.197394,2.385820,-0.713790,0.672703,0.194869,2.053030
1,28,0.429579,2.495872,-0.730245,0.550221,0.404969,2.154283
1,29,0.266793,2.779572,-0.902860,0.341924,0.260638,2.002818
1,30,0.272469,2.460129,-0.748688,0.607250,0.265921,1.988592
1,31,0.415479,2.247632,-0.575904,0.716795,0.393115,2.026430
1,32,-0.080020,2.257387,-0.631880,0.770942,-0.079849,1.738951
1,33,0.027467,2.051717,-0.462421,0.886235,0.027460,1.702791
1,34,0.639241,2.488168,-0.655463,0.501837,0.564382,1.967289
1,35,0.129093,2.576440,-0.837518,0.531113,0.128381,1.572584
1,36,0.362560,2.522642,-0.763739,0.544031,0.347467,1.536143
1,37,0.245003,1.800146,-0.220687,0.945301,0.240215,1.440619
1,38,-0.233283,2.051731,-0.450299,0.862974,-0.229142,1.295204
1,39,0.551530,2.575461,-0.730096,0.463994,0.501666,1.382895
1,40,0.459243,2.172324,-0.511057,0.744567,0.429467,1.288988
1,41,0.989898,2.662670,-0.579572,0.300938,0.757319,1.739148
1,42,-0.146489,2.837205,-0.943885,0.296522,-0.145450,1.098597
1,43,0.264962,-3.079675,-0.964045,-0.059768,0.258930,1.125291
1,44,0.504471,2.240489,-0.549348,0.693837,0.465626,1.074241
1,45,0.639241,2.662687,-0.732643,0.380403,0.564382,1.040427
1,46,0.114811,2.089427,-0.492442,0.862806,0.114309,0.813437
1,47,0.902188,2.749979,-0.643957,0.265917,0.717362,1.069494
1,48,0.255074,2.365495,-0.691049,0.678314,0.249682,0.759403
1,49,0.704062,2.629859,-0.692938,0.389180,0.606940,0.898231
1,50,0.392041,2.998913,-0.918356,0.131927,0.373118,0.768906
1,51,0.288766,2.701443,-0.868236,0.408908,0.280999,0.740276
1,52,0.388195,2.484737,-0.735777,0.567342,0.369804,0.763605
1,53,1.010224,2.106407,-0.328172,0.552964,0.765855,0.899846
1,54,0.896878,2.785441,-0.655468,0.243844,0.714774,0.654900
1,55,1.087130,2.488850,-0.481039,0.367775,0.795828,0.684617
1,56,0.097232,2.506819,-0.801415,0.590203,0.096927,0.409398
1,57,0.451186,2.037469,-0.407710,0.809291,0.422873,0.449114
1,58,-0.192267,2.976552,-0.968456,0.161302,-0.189932,0.381455
1,59,0.359447,2.054551,-0.436597,0.830991,0.344727,0.385963
1,60,0.762474,2.421067,-0.575812,0.505562,0.642532,0.465495
1,61,0.906034,2.700958,-0.628415,0.296333,0.719223,0.501789
1,62,0.906583,2.209928,-0.414271,0.557419,0.719488,0.492496
1,63,0.656819,2.953407,-0.802850,0.152894,0.576243,0.395809
1,64,0.099979,2.190103,-0.577582,0.810228,0.099647,0.306212
1,65,0.657552,3.007028,-0.809548,0.109599,0.576732,0.357724
1,66,0.045595,1.961391,-0.380343,0.923723,0.045563,0.285208
2,0,-0.458327,0.634199,0.727761,0.535316,-0.428720,28.104460
2,1,-0.408887,0.584002,0.769072,0.508282,-0.387527,20.508847
2,2,-0.437269,0.648554,0.726399,0.550556,-0.411378,16.002746
2,3,-0.166997,0.507144,0.862086,0.478988,-0.165462,13.934255
2,4,-0.192999,0.495327,0.863678,0.466602,-0.190638,13.561207
2,5,-0.301401,0.540836,0.819761,0.492321,-0.292594,11.429897
2,6,-0.438002,0.693282,0.700844,0.582309,-0.411987,10.263023
2,7,-0.476089,0.595625,0.742096,0.502943,-0.443106,10.100387
2,8,-0.137700,0.551092,0.843939,0.518693,-0.136836,8.777879
2,9,-0.410718,0.709496,0.698908,0.600119,-0.389082,7.382500
2,10,-0.255257,0.601680,0.798239,0.548076,-0.249854,5.232358
2,11,-0.310190,0.512909,0.831020,0.468017,-0.300610,3.862233
2,12,-0.279427,0.658513,0.761000,0.588805,-0.272375,3.659859
2,13,0.246467,0.622287,0.788477,0.565628,0.241595,3.590743
2,14,-0.451369,1.145735,0.373662,0.825486,-0.423023,3.694501
2,15,-0.497696,0.436924,0.804363,0.375661,-0.460303,3.533289
2,16,-0.626240,0.787520,0.586742,0.589238,-0.555458,3.271866
2,17,0.294443,0.394547,0.884549,0.368309,0.286219,2.733498
2,18,-0.144475,0.552454,0.842432,0.519348,-0.143478,2.526137
2,19,-0.620380,0.846711,0.552647,0.624938,-0.551393,2.190180
2,20,0.006775,0.354118,0.937931,0.346755,0.006775,1.825237
2,21,-0.093204,1.333433,0.234123,0.967755,-0.092935,1.724259
2,22,-0.042482,0.368169,0.932147,0.359583,-0.042456,1.516015
2,23,-0.234931,0.620631,0.791567,0.565861,-0.230703,1.510473
2,24,0.289315,0.217382,0.936977,0.206952,0.281505,1.415647
2,25,-0.406690,-0.131945,0.914622,-0.121385,-0.385658,1.459591
2,26,-0.338389,0.618762,0.770085,0.548332,-0.326039,1.401794
2,27,-0.059694,0.828842,0.674528,0.735838,-0.059623,1.275707
2,28,-0.192083,0.142883,0.971826,0.139810,-0.189755,1.275120
2,29,0.184576,0.411137,0.901271,0.392939,0.182508,1.153157
2,30,0.459243,0.509382,0.788433,0.440377,0.429467,1.246814
2,31,0.082217,0.535164,0.857286,0.508263,0.082032,1.114106
2,32,-0.333079,0.772982,0.677880,0.661253,-0.321285,1.091048
2,33,-0.224311,0.507917,0.852229,0.474374,-0.220623,0.952173
2,34,-0.592364,0.548055,0.722948,0.441310,-0.531594,1.075718
2,35,-0.377575,0.674834,0.728278,0.582734,-0.360600,0.961150
2,36,-0.541276,0.171010,0.856806,0.147967,-0.493953,0.983314
2,37,-0.365123,1.136664,0.394063,0.849948,-0.349719,0.863094
2,38,-0.318796,0.685658,0.736271,0.602315,-0.308418,0.837199
2,39,-0.592730,0.744742,0.622646,0.573969,-0.531857,0.887958
2,40,-0.507401,0.388872,0.817787,0.335077,-0.467918,0.846425
2,41,-0.628437,0.230190,0.808622,0.189495,-0.556975,0.832489
2,42,-0.372631,1.077957,0.442080,0.823178,-0.356291,0.639109
2,43,-0.331431,0.868380,0.612135,0.723198,-0.319806,0.627691
2,44,0.007874,1.058230,0.490401,0.871462,0.007874,0.594745
2,45,0.008240,0.267483,0.964406,0.264296,0.008240,0.581563
2,46,-0.051271,1.247298,0.317468,0.946884,-0.051226,0.551505
2,47,-0.367138,0.497568,0.822676,0.446836,-0.351486,0.580497
2,48,0.341685,0.708610,0.717004,0.614555,0.328981,0.561530
2,49,0.167180,0.535754,0.848006,0.503437,0.165640,0.510469
2,50,-0.375561,1.319479,0.232117,0.904075,-0.358846,0.530708
2,51,-0.657918,0.657642,0.646414,0.499247,-0.576976,0.574511
2,52,0.341868,0.885285,0.597794,0.730963,0.329144,0.496927
2,53,-0.066286,0.864679,0.647461,0.759218,-0.066189,0.427940
2,54,0.114994,0.725710,0.743110,0.659303,0.114490,0.417049
2,55,-0.079287,-0.113378,0.990465,-0.112781,-0.079121,0.412671
2,56,-0.209845,0.285267,0.938840,0.275329,-0.206818,0.418721
2,57,-0.123417,0.250793,0.961385,0.246294,-0.122794,0.409102
2,58,0.412000,0.954330,0.532333,0.751259,0.390169,0.436712
2,59,-0.541826,0.555579,0.738512,0.458475,-0.494369,0.458368
2,60,-0.258553,0.610464,0.792737,0.554607,-0.252941,0.393913
2,61,-0.373730,-0.032426,0.933518,-0.030281,-0.357250,0.389733
2,62,-0.130741,0.636637,0.797276,0.589450,-0.130001,0.346692
2,63,-0.496048,0.635075,0.715214,0.527053,-0.459003,0.378398
2,64,-0.334361,-0.077349,0.943762,-0.073145,-0.322434,0.353344
2,65,-0.365307,0.406259,0.860545,0.370199,-0.349880,0.351045
2,66,0.242073,0.180178,0.955674,0.174079,0.237453,0.337283
2,67,-0.728416,0.510071,0.683281,0.382263,-0.622095,0.412232
2,68,0.168828,0.646794,0.786780,0.594144,0.167242,0.315231
2,69,0.271004,0.316126,0.916582,0.299809,0.264559,0.275186
2,70,-0.816492,0.918683,0.448779,0.587757,-0.673156,0.317432
2,71,-0.362560,0.727759,0.700144,0.623751,-0.347467,0.217534
2,72,-0.627338,1.097102,0.379100,0.739531,-0.556217,0.232966
2,73,-0.354686,0.437609,0.851635,0.398448,-0.340525,0.200327
2,74,-0.292245,0.961258,0.548882,0.786103,-0.284200,0.184615
