Jet,Constituent,Eta,Phi,Px,Py,Pz,P
0,28,-0.326304,0.581274,0.793162,0.521101,-0.315196,1.530145
0,29,0.296640,1.172895,0.371039,0.882752,0.288235,1.302342
0,30,0.110965,0.899646,0.618078,0.778310,0.110512,1.033675
0,31,-0.185675,1.248778,0.311103,0.932479,-0.183570,1.034176
0,32,0.477737,0.836637,0.600162,0.665047,0.444429,1.066157
0,33,-0.207465,0.351857,0.918888,0.337356,-0.204539,0.919837
0,34,-0.526627,1.178267,0.334990,0.809127,-0.482799,1.027601
0,35,-0.503739,0.790169,0.622996,0.628969,-0.465052,0.964116
0,36,0.134037,1.418411,0.150443,0.979599,0.133240,0.855282
0,37,0.252144,0.669251,0.759999,0.601187,0.246933,0.776487
0,38,-0.093204,1.717833,-0.145873,0.984929,-0.092935,0.681171
0,39,0.825831,1.040761,0.371513,0.634019,0.678231,0.873107
0,40,-0.309824,0.916440,0.580560,0.756825,-0.300277,0.666500
0,41,0.830226,1.083621,0.342980,0.647420,0.680597,0.799076
0,42,-0.155461,1.668698,-0.096576,0.983305,-0.154221,0.555968
0,43,-0.071596,1.204231,0.357495,0.931176,-0.071474,0.525269
0,44,0.375011,0.401667,0.859277,0.364987,0.358367,0.555970
0,45,0.054933,0.936361,0.591829,0.804193,0.054878,0.479727
0,46,-0.163518,0.634789,0.794551,0.585167,-0.162076,0.453753
0,47,-0.022889,1.700642,-0.129447,0.991322,-0.022885,0.415148
0,48,0.626240,1.390281,0.149293,0.818033,0.555458,0.483557
0,49,-0.110599,0.406259,0.913016,0.392771,-0.110150,0.384911
0,50,-0.234016,0.880687,0.619579,0.750532,-0.229836,0.391837
0,51,-0.181097,1.541450,0.028868,0.983399,-0.179143,0.381911
0,52,0.963713,0.742890,0.490539,0.450513,0.745929,0.556077
0,53,0.490005,0.808029,0.615537,0.644048,0.454221,0.389961
0,54,-0.058229,0.652067,0.793485,0.605804,-0.058164,0.346045
0,55,0.276315,0.510370,0.840282,0.470427,0.269491,0.262140
0,56,-0.348277,1.450335,0.113233,0.935444,-0.334847,0.204299
1,0,0.574236,-1.707962,-0.116923,-0.847068,0.518464,151.882877
1,1,0.620746,-1.970666,-0.324705,-0.768279,0.551648,138.476372
1,2,0.566729,-1.699466,-0.110148,-0.851321,0.512953,68.367136
1,3,0.554826,-1.681399,-0.095325,-0.858351,0.504129,67.303247
1,4,0.630451,-1.964025,-0.317879,-0.766279,0.558363,56.352678
1,5,0.631184,-1.973302,-0.324841,-0.762985,0.558867,36.045049
1,6,0.620930,-1.972032,-0.325721,-0.767756,0.551775,25.498564
1,7,0.609027,-1.948400,-0.309499,-0.780308,0.543442,24.997866
1,8,0.530106,-1.725835,-0.135001,-0.863771,0.485462,21.875706
1,9,0.584857,-1.673390,-0.087090,-0.845898,0.526186,19.568705
1,10,0.581744,-1.578270,-0.006366,-0.851736,0.523932,14.620458
1,11,0.611408,-1.990491,-0.341616,-0.765601,0.545117,14.257751
1,12,0.542192,-1.700246,-0.112190,-0.861823,0.494645,12.261319
1,13,0.586871,-1.707961,-0.116152,-0.841489,0.527641,12.268719
1,14,0.616169,-1.678959,-0.090267,-0.831294,0.548455,10.510967
1,15,0.570574,-1.689408,-0.101379,-0.850701,0.515781,8.321156
1,16,0.609210,-1.773685,-0.169132,-0.822147,0.543571,7.627621
1,17,0.610859,-1.956800,-0.315728,-0.776907,0.544731,6.819314
1,18,0.547685,-1.761380,-0.164186,-0.851034,0.498783,6.516976
1,19,0.577715,-1.819882,-0.210416,-0.827213,0.521003,5.793784
1,20,0.648946,-1.813339,-0.197176,-0.796948,0.570960,5.100623
1,21,0.571490,-1.673882,-0.088118,-0.851770,0.516452,3.637950
1,22,0.658101,-1.839708,-0.216976,-0.787324,0.577098,3.556247
1,23,0.570391,-1.911968,-0.286679,-0.807418,0.515646,2.874517
1,24,0.443495,-2.235709,-0.560917,-0.715450,0.416537,2.685465
1,25,-0.102542,-1.732275,-0.159936,-0.981824,-0.102184,2.059609
1,26,0.261299,-2.050839,-0.446487,-0.857533,0.255511,1.868669
1,27,1.215674,-1.892642,-0.172424,-0.517107,0.838374,3.129823
1,28,0.187323,-1.946342,-0.360438,-0.914221,0.185162,1.653594
1,29,0.347179,-1.702207,-0.123514,-0.934492,0.333871,1.591311
1,30,0.161687,-1.615195,-0.043810,-0.986097,0.160293,1.118961
1,31,0.180914,-1.874462,-0.294193,-0.938841,0.178965,1.073980
1,32,0.607013,-2.074566,-0.405669,-0.735966,0.542021,1.225984
1,33,1.028718,-2.138044,-0.340617,-0.534643,0.773394,1.606740
1,34,1.165136,-1.382456,0.106433,-0.558414,0.822707,1.488551
1,35,0.366588,-1.806410,-0.218587,-0.910503,0.351004,0.818170
1,36,0.700766,-1.894205,-0.253076,-0.755053,0.604854,0.889694
1,37,0.289132,-1.735985,-0.157796,-0.946547,0.281336,0.629936
1,38,1.284341,-1.440577,0.066777,-0.509901,0.857637,1.159330
1,39,0.178899,-1.403662,0.163731,-0.970494,0.177015,0.574998
1,40,-0.162969,-1.584624,-0.013646,-0.986772,-0.161541,0.562565
1,41,-0.075625,-1.563530,0.007246,-0.997121,-0.075481,0.553826
1,42,1.039521,-1.705526,-0.084440,-0.622940,0.777699,0.815567
1,43,1.028718,-1.472892,0.061965,-0.630890,0.773394,0.775256
1,44,1.181066,-1.358728,0.118089,-0.548473,0.827788,0.861174
1,45,0.786828,-1.616842,-0.034717,-0.753432,0.656608,0.627320
1,46,0.558306,-1.865970,-0.250794,-0.824826,0.506719,0.542591
1,47,-0.093570,-1.519671,0.050880,-0.994337,-0.093298,0.468597
1,48,0.486160,-1.158429,0.357672,-0.817632,0.451163,0.508284
1,49,0.523331,-1.608541,-0.033099,-0.876498,0.480267,0.513542
1,50,0.367138,-2.552914,-0.778609,-0.519833,0.351486,0.424811
1,51,0.002930,-2.169308,-0.563411,-0.826171,0.002930,0.396486
1,52,0.431410,-1.164883,0.360763,-0.839410,0.406499,0.415785
1,53,0.732810,-1.020347,0.408413,-0.665467,0.624782,0.466832
1,54,0.821436,-1.492530,0.057627,-0.734782,0.675851,0.493224
1,55,0.725486,-1.989420,-0.318848,-0.716637,0.620296,0.455059
1,56,0.752586,-2.570297,-0.648667,-0.416962,0.636689,0.462877
1,57,0.963713,-2.079754,-0.324533,-0.581609,0.745929,0.495960
1,58,1.203772,-1.691070,-0.066057,-0.546574,0.834802,0.592446
1,59,0.591449,-1.283044,0.240493,-0.812569,0.530937,0.347451
1,60,0.962066,-1.283240,0.189124,-0.639464,0.745197,0.436041
1,61,0.757530,-1.524555,0.035532,-0.767870,0.639620,0.359847
1,62,0.862087,-1.490082,0.057789,-0.714415,0.697331,0.383541
1,63,0.387646,-2.529371,-0.760513,-0.534056,0.369329,0.292927
1,64,-0.178899,-2.056408,-0.459379,-0.870423,-0.177015,0.232058
1,65,0.409619,-1.207847,0.327197,-0.861558,0.388149,0.221333
1,66,0.596026,-2.255829,-0.534850,-0.654636,0.534216,0.238986
1,67,1.373516,-1.478367,0.043926,-0.473884,0.879491,0.377305
1,68,0.941923,-1.915099,-0.228470,-0.637143,0.736105,0.234810
2,0,-0.956572,-2.391284,-0.489780,-0.456560,-0.742744,56.565687
2,1,-0.966826,-2.396069,-0.488215,-0.450754,-0.747306,37.458821
2,2,-0.894498,-2.800379,-0.660158,-0.234424,-0.713608,32.764660
2,3,-0.936796,-2.492458,-0.541233,-0.410709,-0.733747,33.323312
2,4,-0.891934,-2.463259,-0.546456,-0.440394,-0.712348,31.547136
2,5,-0.878567,-2.494705,-0.565365,-0.427023,-0.705701,28.492888
2,6,-0.791406,-2.773327,-0.701547,-0.270705,-0.659205,24.913943
2,7,-0.930754,-2.486892,-0.541329,-0.415551,-0.730945,25.872376
2,8,-0.759728,-2.691977,-0.691321,-0.333618,-0.640917,21.841317
2,9,-1.265297,-2.787879,-0.490339,-0.181054,-0.852518,23.720083
2,10,-0.899808,-2.424001,-0.525785,-0.458914,-0.716204,17.720808
2,11,-0.945585,-2.515507,-0.547006,-0.395560,-0.737778,17.151674
2,12,-0.986785,-2.437282,-0.498832,-0.423849,-0.755988,17.067108
2,13,-0.862453,-2.414038,-0.535133,-0.476549,-0.697519,15.394607
2,14,-0.776574,-2.744223,-0.700141,-0.293846,-0.650736,14.003364
2,15,-0.939177,-2.492948,-0.540489,-0.409727,-0.734844,15.262468
2,16,-0.803308,-2.762292,-0.693030,-0.276243,-0.665882,13.058236
2,17,-0.930387,-2.456521,-0.528602,-0.431912,-0.730774,14.031435
2,18,-1.322428,-2.643929,-0.437272,-0.237558,-0.867386,18.713512
2,19,-0.996857,-2.385718,-0.472700,-0.445581,-0.760271,14.022918
2,20,-0.641621,-2.496659,-0.658814,-0.495586,-0.566002,10.329437
2,21,-0.952910,-2.398803,-0.494541,-0.454097,-0.741098,12.357623
2,22,-0.993378,-2.412280,-0.485649,-0.434015,-0.758799,11.982784
2,23,-0.999237,-2.457401,-0.502489,-0.409839,-0.761274,11.692891
2,24,-0.988433,-2.421853,-0.491620,-0.430958,-0.756694,11.244881
2,25,-1.108737,-2.460132,-0.462224,-0.374901,-0.803616,12.188395
2,26,-0.925260,-2.429275,-0.518576,-0.447825,-0.728376,9.908476
2,27,-0.898343,-2.520876,-0.568303,-0.406332,-0.715490,9.449392
2,28,-0.992279,-2.361304,-0.463290,-0.458579,-0.758332,9.180346
2,29,-1.409406,-2.606429,-0.396599,-0.235133,-0.887368,12.522040
2,30,-1.158544,-2.792173,-0.537016,-0.195673,-0.820565,9.896272
2,31,-1.421491,-2.639630,-0.399868,-0.219469,-0.889910,11.860815
2,32,-0.906583,-2.546759,-0.575218,-0.389180,-0.719488,7.446853
2,33,-0.983673,-2.538748,-0.540468,-0.372016,-0.754651,7.662162
2,34,-0.887722,-2.571463,-0.592592,-0.379941,-0.710267,6.875438
2,35,-1.084384,-2.459253,-0.470973,-0.382684,-0.794819,7.936779
2,36,-1.388531,-2.779970,-0.439284,-0.166162,-0.882847,9.281978
2,37,-1.236549,-2.573909,-0.451595,-0.287984,-0.844468,7.730740
2,38,-0.802759,-2.702717,-0.675600,-0.317132,-0.665576,5.097864
2,39,-1.125217,-2.553499,-0.488626,-0.325815,-0.809376,5.710146
2,40,-1.294229,-2.737776,-0.468893,-0.200358,-0.860230,5.971535
2,41,-1.177587,-2.831535,-0.535829,-0.171675,-0.826689,5.297116
2,42,-0.848537,-2.510034,-0.583958,-0.427168,-0.690304,3.962835
2,43,-1.291299,-2.616971,-0.442444,-0.256049,-0.859466,5.597363
2,44,-1.256508,-2.727814,-0.482181,-0.211741,-0.850099,5.069886
2,45,-1.551317,-2.735341,-0.372687,-0.160323,-0.914003,6.272784
2,46,-1.016999,3.011717,-0.634293,0.082846,-0.768641,3.850191
2,47,-0.881863,-3.047452,-0.703732,-0.066446,-0.707351,3.470443
2,48,-1.347880,-2.728212,-0.445732,-0.195523,-0.873552,4.907584
2,49,-1.337626,-2.900963,-0.476954,-0.117037,-0.871101,4.211652
2,50,-1.221351,-2.943552,-0.531902,-0.106737,-0.840052,3.673997
2,51,-1.148289,-2.641199,-0.505706,-0.276527,-0.817187,3.400507
2,52,-0.374462,-2.425763,-0.704571,-0.612777,-0.357888,2.043560
2,53,-1.023041,-2.353984,-0.449226,-0.451217,-0.771102,2.696351
2,54,-1.442000,-2.440217,-0.342151,-0.288996,-0.894100,3.824541
2,55,-1.503525,-2.001813,-0.177037,-0.384987,-0.905783,3.982381
2,56,-1.133274,-2.763848,-0.542332,-0.215197,-0.812137,2.803488
2,57,-0.703330,-3.009851,-0.788211,-0.104445,-0.606477,2.014288
2,58,-0.994842,-3.137785,-0.650596,-0.002478,-0.759420,2.259028
2,59,-0.629719,-2.898031,-0.805441,-0.200148,-0.557859,1.768538
2,60,-0.952910,-2.258168,-0.426007,-0.518934,-0.741098,2.138148
2,61,-0.703330,-2.748236,-0.734377,-0.304755,-0.606477,1.644592
2,62,-1.241859,-2.660621,-0.472712,-0.246683,-0.845985,2.412072
2,63,-1.400433,-2.595091,-0.397053,-0.241528,-0.885445,2.719073
2,64,-0.460341,-2.118319,-0.469899,-0.770703,-0.430362,1.367492
2,65,-0.948332,-3.095708,-0.672967,-0.030900,-0.739027,1.751121
2,66,-0.970306,-3.097076,-0.662096,-0.029494,-0.748839,1.687152
2,67,-0.999237,-2.593625,-0.553491,-0.337802,-0.761274,1.667186
2,68,-0.614521,-2.835429,-0.798015,-0.252255,-0.547302,1.284681
2,69,-1.575121,-2.819119,-0.376497,-0.125801,-0.917837,2.573277
2,70,-1.109470,-2.375473,-0.428615,-0.412400,-0.803875,1.604076
2,71,-1.620350,-2.522742,-0.310144,-0.220877,-0.924675,2.494257
2,72,-0.862636,-2.059154,-0.336153,-0.632722,-0.697613,1.266919
2,73,-1.543626,-2.249084,-0.256361,-0.318131,-0.912728,2.049601
2,74,-1.589770,-2.238635,-0.242545,-0.307509,-0.920114,2.049620
2,75,-1.405011,-2.755854,-0.428852,-0.174149,-0.886430,1.714239
2,76,-1.402814,-2.656925,-0.410353,-0.216075,-0.885958,1.676159
2,77,-0.877834,-2.920116,-0.691562,-0.155719,-0.705333,1.095208
2,78,-1.391827,-1.952313,-0.174360,-0.434625,-0.883572,1.639091
2,79,-0.434523,-2.918163,-0.889811,-0.202186,-0.409094,0.810152
2,80,-0.845607,-2.310527,-0.488703,-0.535508,-0.688767,1.008241
2,81,-0.487442,-2.735345,-0.819331,-0.352458,-0.452184,0.807484
2,82,-0.867763,-2.691872,-0.642926,-0.310347,-0.700236,0.974632
2,83,-1.589404,-2.486691,-0.310726,-0.238627,-0.920058,1.667559
2,84,-0.960234,-2.989538,-0.660050,-0.101144,-0.744381,0.977652
2,85,-1.089328,-2.771856,-0.563616,-0.218435,-0.796633,1.071133
2,86,-1.743400,-2.798614,-0.319691,-0.114159,-0.940620,1.855532
2,87,-0.928373,3.076467,-0.682175,0.044490,-0.729834,0.889246
2,88,-1.130345,-2.923033,-0.570943,-0.126811,-0.811137,1.036914
2,89,-0.608295,-2.574694,-0.708414,-0.450978,-0.542926,0.694238
2,90,-1.205237,-2.484945,-0.435527,-0.335681,-0.835245,1.042490
2,91,-1.566332,-2.618445,-0.346649,-0.199929,-0.916440,1.410529
2,92,-0.988250,-2.979979,-0.645340,-0.105213,-0.756615,0.828165
2,93,-0.692709,-2.613757,-0.691301,-0.403038,-0.599720,0.671821
2,94,-1.340556,-2.488069,-0.388916,-0.297824,-0.871806,1.024704
2,95,-1.481185,-2.473030,-0.339297,-0.268017,-0.901690,1.157510
2,96,-1.184729,-3.084171,-0.558420,-0.032100,-0.828937,0.888669
2,97,-1.149754,-2.800471,-0.542513,-0.192591,-0.817673,0.852842
2,98,-1.259621,-2.845590,-0.502389,-0.153209,-0.850960,0.898507
2,99,-0.794885,-2.407393,-0.556952,-0.502654,-0.661168,0.623500
2,100,-1.161473,-2.316179,-0.386727,-0.418985,-0.821519,0.807122
2,101,-1.495651,-2.502611,-0.342571,-0.254518,-0.904359,1.049164
2,102,-1.166051,3.011522,-0.563240,0.073677,-0.823002,0.784808
2,103,-0.944487,-2.490209,-0.537260,-0.409602,-0.737277,0.654809
2,104,-1.552599,-2.203391,-0.239590,-0.326819,-0.914213,0.974795
2,105,-0.837733,-2.576059,-0.615423,-0.390600,-0.684606,0.520159
2,106,-0.983306,-2.767861,-0.611003,-0.239612,-0.754494,0.524136
2,107,-0.660665,-2.699011,-0.736895,-0.349243,-0.578806,0.379325
2,108,-1.307413,-3.096289,-0.503627,-0.022832,-0.863619,0.613082
2,109,-1.147191,-1.967153,-0.222714,-0.532167,-0.816821,0.533656
2,110,-1.060396,-2.657311,-0.547344,-0.287939,-0.785815,0.496207
2,111,-0.903470,3.083587,-0.694890,0.040353,-0.717983,0.440187
2,112,-1.411603,-2.122041,-0.241010,-0.392001,-0.887834,0.664781
2,113,-1.165136,-3.012980,-0.563771,-0.072911,-0.822707,0.522668
2,114,-0.912809,-2.698908,-0.624747,-0.296171,-0.722478,0.406080
2,115,-1.316752,-2.483765,-0.395732,-0.305754,-0.865974,0.526761
2,116,-0.966460,-2.647051,-0.585026,-0.315467,-0.747145,0.380906
2,117,-1.775811,-2.915126,-0.320843,-0.073928,-0.944243,0.664018
2,118,-1.040986,-2.971088,-0.618816,-0.106545,-0.778277,0.281691
